id,index,c_rmsd,i_rmsd,l_rmsd,fnat,DockQ,ranking_energy,ranking_num_clashes
2HRK,0,13.785477638244629,11.543383598327637,24.583370208740234,0.0,0.041130123363017405,-24.35707664489746,0
2HRK,1,5.383502006530762,4.431794166564941,11.66169548034668,0.0,0.14990992542796458,-20.22344398498535,0
2HRK,2,2.0865015983581543,2.4154374599456787,6.020131587982178,0.0,0.3147545785040696,-23.427881240844727,0
2HRK,3,14.580065727233887,12.373703002929688,24.93363380432129,0.0,0.03953294840453629,-22.0695858001709,0
2HRK,4,5.983924388885498,5.058474063873291,12.894708633422852,0.0,0.12790981953853917,-20.605878829956055,0
2HRK,5,14.817124366760254,12.913764953613281,25.178146362304688,0.0,0.03854070534360485,-23.245943069458008,2
2HRK,6,4.835508346557617,3.9073996543884277,10.254847526550293,0.0,0.17856179342307374,-26.790721893310547,0
2HRK,7,9.403115272521973,7.108380317687988,25.755653381347656,0.0,0.04694972796805622,-15.065155029296875,0
2HRK,8,11.425454139709473,9.2968168258667,21.36066436767578,0.0,0.054024106703437054,-18.695478439331055,0
2HRK,9,7.198685646057129,5.636873722076416,16.177371978759766,0.0,0.09415803389847625,-20.52951431274414,0
2HRK,10,9.481780052185059,7.474193096160889,19.488454818725586,0.142857,0.11380059809047327,-19.58955192565918,0
2HRK,11,14.576485633850098,12.323445320129395,24.250885009765625,0.0,0.041336682023801974,-20.164987564086914,0
2HRK,12,4.495479106903076,3.6359310150146484,10.666071891784668,0.0,0.17795073181099455,-19.959482192993164,0
2HRK,13,13.902375221252441,11.496755599975586,23.71234130859375,0.0,0.043534196015406784,-21.852062225341797,1
2HRK,14,4.265589714050293,3.3395562171936035,9.527387619018555,0.0,0.20369051659405754,-23.748891830444336,0
1LFD,0,8.905464172363281,7.97514533996582,25.98708152770996,0.0,0.043604139644859374,-13.614910125732422,7
1LFD,1,4.048110485076904,4.346408843994141,10.109060287475586,0.0,0.17353402525268888,-18.740488052368164,0
1LFD,2,9.481492042541504,10.124044418334961,19.29359245300293,0.0,0.061341775173074375,-14.461170196533203,2
1LFD,3,7.369858264923096,7.356595993041992,16.652883529663086,0.0,0.08219952132400482,-13.884464263916016,4
1LFD,4,7.88957405090332,8.554094314575195,23.822097778320312,0.0,0.04758934230941935,-15.164965629577637,1
1LFD,5,5.0013298988342285,5.634303569793701,12.495064735412598,0.0,0.12751627382321953,-16.506061553955078,2
1LFD,6,11.283990859985352,11.158589363098145,24.057138442993164,0.0,0.04291110088234434,-18.189590454101562,0
1LFD,7,7.968443393707275,8.000506401062012,16.015281677246094,0.0,0.08457905420038626,-15.7247314453125,3
1LFD,8,5.830802917480469,6.7287983894348145,16.516061782836914,0.0,0.08558122771781863,-14.231732368469238,0
1LFD,9,6.6901631355285645,6.417823314666748,14.640008926391602,0.0,0.10130288212031001,-16.54139518737793,2
1LFD,10,3.4529848098754883,3.5420923233032227,10.02145004272461,0.0,0.19015637355287937,-17.9705867767334,0
1LFD,11,5.34746789932251,4.845228672027588,14.787697792053223,0.066667,0.1341570909852895,-15.929999351501465,0
1LFD,12,11.268115043640137,7.974856853485107,26.65358543395996,0.0,0.042160797190594325,-17.08774185180664,33
